Source.Name,cod_pessoa,data_coleta,genero,data_nascimento,animal_estimacao,clima,bebida_favorita,hobbies
2020-07-10.csv,10143466,7/10/2020,Feminino,9/19/1970,gato,moderado,refrigerante,Escutar música
2020-07-10.csv,10143589,7/10/2020,Feminino,3/25/1963,cachorro,frio,Café,Escutar música
2020-07-11.csv,10141527,7/11/2020,Masculino,12/5/1988,peixe,moderado,Água,Ler livros
2020-07-11.csv,10142256,7/11/2020,Masculino,3/23/1964,gato,moderado,Água,Escrever
2020-07-11.csv,10142817,7/11/2020,Masculino,7/19/1967,gato,quente,refrigerante,Escrever
2020-07-11.csv,10143268,7/11/2020,Masculino,3/17/1966,gato,moderado,Café,Escutar música
2020-07-12.csv,10141943,7/12/2020,Feminino,1/27/1966,gato,moderado,Água,Aprender algo novo
2020-07-12.csv,10142584,7/12/2020,Masculino,12/24/1985,gato,moderado,refrigerante,Ler livros
2020-07-12.csv,10142721,7/12/2020,Masculino,2/1/1959,gato,quente,Cerveja,Assistir TV
2020-07-12.csv,10142873,7/12/2020,Masculino,3/25/1982,cachorro,quente,Café,Dormir
2020-07-12.csv,10142962,7/12/2020,Masculino,4/29/1954,tartaruga,quente,refrigerante,Dormir
2020-07-12.csv,10143032,7/12/2020,Masculino,7/1/1988,peixe,moderado,Chá,Assistir TV
2020-07-12.csv,10143327,7/12/2020,Masculino,11/18/1976,peixe,moderado,refrigerante,Escrever
2020-07-12.csv,10143422,7/12/2020,Feminino,9/3/1958,cachorro,moderado,Cerveja,Ler livros
2020-07-13.csv,10142303,7/13/2020,Masculino,11/17/1996,tartaruga,moderado,Cerveja,Dormir
2020-07-13.csv,10142453,7/13/2020,Masculino,3/22/1981,tartaruga,moderado,Água,Assistir TV
2020-07-13.csv,10142825,7/13/2020,Masculino,4/30/1989,peixe,frio,Cerveja,Escutar música
2020-07-13.csv,10143018,7/13/2020,Masculino,3/9/1987,gato,moderado,Chá,Dormir
2020-07-13.csv,10143198,7/13/2020,Masculino,12/30/1977,peixe,quente,Café,Dormir
2020-07-13.csv,10143418,7/13/2020,Feminino,10/30/1995,tartaruga,quente,Água,Escutar música
2020-07-13.csv,10143488,7/13/2020,Masculino,5/1/1974,peixe,moderado,Cerveja,Dormir
2020-07-14.csv,10141676,7/14/2020,Masculino,6/25/1962,tartaruga,quente,Água,Pintar quadros
2020-07-14.csv,10141697,7/14/2020,Feminino,1/8/1995,gato,frio,refrigerante,Dormir
2020-07-14.csv,10141729,7/14/2020,Feminino,2/20/1957,cachorro,moderado,refrigerante,Praticar esporte
2020-07-14.csv,10142567,7/14/2020,Masculino,1/24/1972,peixe,frio,Cerveja,Ler livros
2020-07-14.csv,10142720,7/14/2020,Masculino,9/25/1965,gato,moderado,refrigerante,Aprender algo novo
2020-07-14.csv,10142826,7/14/2020,Masculino,12/27/1990,cachorro,quente,Vinho,Assistir TV
2020-07-14.csv,10143445,7/14/2020,Feminino,10/21/1972,peixe,quente,Chá,Aprender algo novo
2020-07-14.csv,10143565,7/14/2020,Feminino,4/18/1963,tartaruga,moderado,Cerveja,Pintar quadros
2020-07-15.csv,10141651,7/15/2020,Feminino,5/16/1977,tartaruga,moderado,Água,Escutar música
2020-07-15.csv,10142846,7/15/2020,Masculino,9/6/1996,peixe,quente,Cerveja,Pintar quadros
2020-07-15.csv,10142857,7/15/2020,Masculino,9/8/1964,peixe,frio,Cerveja,Assistir TV
2020-07-15.csv,10143505,7/15/2020,Masculino,4/30/1971,peixe,frio,Água,Aprender algo novo
2020-07-16.csv,10142278,7/16/2020,Masculino,3/8/1994,peixe,frio,Chá,Assistir TV
2020-07-16.csv,10142411,7/16/2020,Masculino,2/4/1958,gato,moderado,Água,Aprender algo novo
2020-07-17.csv,10141522,7/17/2020,Masculino,4/18/1972,peixe,frio,Chá,Dormir
2020-07-17.csv,10141566,7/17/2020,Feminino,11/28/1976,gato,moderado,Vinho,Dormir
2020-07-17.csv,10141627,7/17/2020,Feminino,10/29/1987,peixe,quente,Café,Pintar quadros
2020-07-17.csv,10141670,7/17/2020,Feminino,3/29/1975,peixe,quente,Chá,Escrever
2020-07-17.csv,10141841,7/17/2020,Feminino,2/27/1973,tartaruga,quente,Cerveja,Aprender algo novo
2020-07-17.csv,10141855,7/17/2020,Feminino,5/5/1976,gato,frio,Cerveja,Aprender algo novo
2020-07-17.csv,10141867,7/17/2020,Feminino,7/5/1963,gato,quente,Cerveja,Dormir
2020-07-17.csv,10142146,7/17/2020,Masculino,4/8/1991,peixe,moderado,Cerveja,Dormir
2020-07-17.csv,10142486,7/17/2020,Masculino,10/6/1950,gato,quente,Vinho,Ler livros
2020-07-17.csv,10142905,7/17/2020,Masculino,10/2/1983,gato,quente,Chá,Escutar música
2020-07-17.csv,10142927,7/17/2020,Masculino,5/11/1970,peixe,quente,refrigerante,Escutar música
2020-07-17.csv,10143058,7/17/2020,Masculino,7/16/1960,peixe,moderado,Água,Escrever
2020-07-17.csv,10143102,7/17/2020,Masculino,6/29/1984,cachorro,quente,Café,Aprender algo novo
2020-07-18.csv,10141979,7/18/2020,Feminino,3/13/1977,gato,quente,refrigerante,Dormir
2020-07-18.csv,10142000,7/18/2020,Feminino,6/28/1980,tartaruga,frio,Vinho,Escrever
2020-07-18.csv,10142017,7/18/2020,Masculino,4/28/1966,cachorro,frio,Água,Escutar música
2020-07-18.csv,10142276,7/18/2020,Masculino,10/28/1955,tartaruga,frio,Cerveja,Escrever
2020-07-18.csv,10142413,7/18/2020,Masculino,8/1/1980,cachorro,frio,Cerveja,Assistir TV
2020-07-18.csv,10142476,7/18/2020,Masculino,11/15/1974,gato,frio,Cerveja,Escrever
2020-07-18.csv,10142518,7/18/2020,Masculino,12/21/1966,gato,moderado,refrigerante,Escutar música
2020-07-18.csv,10142563,7/18/2020,Masculino,11/24/1962,cachorro,quente,Cerveja,Aprender algo novo
2020-07-18.csv,10143093,7/18/2020,Masculino,1/17/1991,gato,moderado,Café,Assistir TV
2020-07-18.csv,10143469,7/18/2020,Feminino,4/27/1989,gato,quente,Água,Pintar quadros
2020-07-18.csv,10143561,7/18/2020,Masculino,10/23/1969,gato,frio,Chá,Escrever
2020-07-19.csv,10141548,7/19/2020,Feminino,12/15/1961,cachorro,quente,Chá,Dormir
2020-07-19.csv,10141924,7/19/2020,Feminino,2/6/1971,gato,moderado,Chá,Escrever
2020-07-19.csv,10142081,7/19/2020,Masculino,3/6/1985,cachorro,quente,Chá,Escutar música
2020-07-19.csv,10142438,7/19/2020,Masculino,8/4/1968,cachorro,frio,Café,Escutar música
2020-07-19.csv,10142613,7/19/2020,Feminino,1/11/1985,gato,moderado,Cerveja,Ler livros
2020-07-19.csv,10143212,7/19/2020,Masculino,2/21/1980,peixe,moderado,Água,Pintar quadros
2020-07-19.csv,10143605,7/19/2020,Feminino,12/8/1978,gato,moderado,Vinho,Aprender algo novo
2020-07-20.csv,10142365,7/20/2020,Masculino,12/18/1991,gato,frio,Água,Praticar esporte
2020-07-20.csv,10142464,7/20/2020,Masculino,12/26/1967,cachorro,quente,Cerveja,Ler livros
2020-07-20.csv,10142527,7/20/2020,Masculino,8/11/1968,tartaruga,moderado,refrigerante,Ler livros
2020-07-20.csv,10142835,7/20/2020,Masculino,7/31/1997,gato,moderado,Vinho,Escutar música
2020-07-20.csv,10143570,7/20/2020,Feminino,1/7/1986,tartaruga,quente,Chá,Assistir TV
2020-07-21.csv,10142618,7/21/2020,Masculino,9/5/1997,cachorro,moderado,Água,Escutar música
2020-07-21.csv,10143004,7/21/2020,Masculino,7/8/1985,gato,frio,Vinho,Praticar esporte
2020-07-22.csv,10141513,7/22/2020,Masculino,8/9/1957,peixe,moderado,Água,Pintar quadros
2020-07-22.csv,10141579,7/22/2020,Feminino,11/28/1998,cachorro,quente,Vinho,Escrever
2020-07-22.csv,10141801,7/22/2020,Feminino,10/15/1968,cachorro,quente,Cerveja,Praticar esporte
2020-07-22.csv,10141940,7/22/2020,Feminino,10/13/1998,peixe,quente,refrigerante,Ler livros
2020-07-22.csv,10143108,7/22/2020,Masculino,4/13/1953,cachorro,frio,Café,Escrever
2020-07-22.csv,10143247,7/22/2020,Masculino,4/18/1993,cachorro,quente,Café,Ler livros
2020-07-22.csv,10143539,7/22/2020,Masculino,2/23/1998,tartaruga,frio,Café,Escutar música
2020-07-23.csv,10141814,7/23/2020,Feminino,9/26/1969,tartaruga,quente,refrigerante,Aprender algo novo
2020-07-23.csv,10142342,7/23/2020,Masculino,2/28/1950,tartaruga,moderado,refrigerante,Escutar música
2020-07-23.csv,10142862,7/23/2020,Masculino,5/1/1957,cachorro,moderado,Chá,Ler livros
2020-07-23.csv,10143329,7/23/2020,Masculino,4/28/1994,gato,quente,Vinho,Pintar quadros
2020-07-23.csv,10143394,7/23/2020,Masculino,4/30/1971,gato,quente,refrigerante,Pintar quadros
2020-07-24.csv,10141693,7/24/2020,Feminino,3/28/1991,tartaruga,quente,Vinho,Escutar música
2020-07-24.csv,10142263,7/24/2020,Masculino,11/27/1962,gato,frio,Vinho,Praticar esporte
2020-07-24.csv,10142343,7/24/2020,Masculino,8/16/1954,gato,moderado,Café,Ler livros
2020-07-24.csv,10143023,7/24/2020,Masculino,10/29/1991,peixe,frio,Cerveja,Aprender algo novo
2020-07-24.csv,10143244,7/24/2020,Masculino,3/14/1961,gato,frio,Chá,Escrever
2020-07-24.csv,10143341,7/24/2020,Feminino,10/22/1957,peixe,frio,Água,Escrever
2020-07-24.csv,10143502,7/24/2020,Masculino,7/9/1977,tartaruga,quente,Cerveja,Escrever
2020-07-25.csv,10141907,7/25/2020,Feminino,11/1/1969,gato,frio,Cerveja,Escrever
2020-07-25.csv,10142008,7/25/2020,Feminino,2/16/1961,peixe,moderado,Café,Escrever
2020-07-25.csv,10142177,7/25/2020,Masculino,10/21/1963,cachorro,moderado,Cerveja,Escrever
2020-07-25.csv,10142295,7/25/2020,Masculino,5/26/1978,gato,frio,Chá,Aprender algo novo
2020-07-25.csv,10142341,7/25/2020,Masculino,7/19/1998,tartaruga,quente,refrigerante,Praticar esporte
2020-07-25.csv,10142443,7/25/2020,Masculino,7/10/1952,tartaruga,frio,Água,Pintar quadros
2020-07-25.csv,10142734,7/25/2020,Masculino,4/18/1957,cachorro,moderado,Água,Escutar música
2020-07-25.csv,10142902,7/25/2020,Masculino,7/15/1988,tartaruga,quente,Água,Escrever
2020-07-25.csv,10143245,7/25/2020,Masculino,5/31/1965,cachorro,quente,refrigerante,Praticar esporte
2020-07-26.csv,10141561,7/26/2020,Feminino,11/6/1959,tartaruga,quente,Cerveja,Escrever
2020-07-26.csv,10141655,7/26/2020,Feminino,5/4/1950,peixe,quente,Cerveja,Aprender algo novo
2020-07-26.csv,10142103,7/26/2020,Feminino,1/28/1999,cachorro,moderado,refrigerante,Escutar música
2020-07-26.csv,10142298,7/26/2020,Masculino,4/18/1988,gato,quente,Café,Ler livros
2020-07-26.csv,10142707,7/26/2020,Masculino,9/11/1950,tartaruga,moderado,Café,Escrever
2020-07-26.csv,10142798,7/26/2020,Masculino,12/14/1984,gato,moderado,refrigerante,Pintar quadros
2020-07-26.csv,10142966,7/26/2020,Masculino,8/21/1978,tartaruga,frio,Cerveja,Assistir TV
2020-07-26.csv,10143144,7/26/2020,Feminino,9/4/1993,cachorro,quente,Água,Aprender algo novo
2020-07-27.csv,10141505,7/27/2020,Masculino,10/4/1958,cachorro,quente,refrigerante,Escutar música
2020-07-27.csv,10141640,7/27/2020,Feminino,1/12/1970,gato,moderado,Café,Aprender algo novo
2020-07-27.csv,10142580,7/27/2020,Masculino,4/22/1994,cachorro,moderado,Café,Escrever
2020-07-27.csv,10142603,7/27/2020,Feminino,6/10/1998,gato,quente,Cerveja,Escutar música
2020-07-27.csv,10142915,7/27/2020,Masculino,10/7/1986,cachorro,quente,refrigerante,Praticar esporte
2020-07-28.csv,10141517,7/28/2020,Feminino,1/27/1973,gato,quente,Café,Escutar música
2020-07-28.csv,10141559,7/28/2020,Feminino,7/30/1950,cachorro,frio,Vinho,Escutar música
2020-07-28.csv,10141648,7/28/2020,Feminino,2/7/1976,gato,quente,Chá,Assistir TV
2020-07-28.csv,10141741,7/28/2020,Masculino,7/17/1958,gato,moderado,Cerveja,Escrever
2020-07-28.csv,10142019,7/28/2020,Feminino,2/3/1996,cachorro,frio,Chá,Praticar esporte
2020-07-28.csv,10142059,7/28/2020,Masculino,2/13/1969,gato,moderado,Chá,Praticar esporte
2020-07-28.csv,10142236,7/28/2020,Masculino,4/29/1957,tartaruga,quente,Água,Assistir TV
2020-07-28.csv,10142306,7/28/2020,Masculino,3/18/1959,cachorro,quente,Vinho,Praticar esporte
2020-07-28.csv,10142309,7/28/2020,Masculino,9/4/1983,gato,frio,refrigerante,Ler livros
2020-07-28.csv,10143343,7/28/2020,Masculino,6/24/1991,tartaruga,frio,Vinho,Dormir
2020-07-28.csv,10143514,7/28/2020,Masculino,11/26/1968,gato,moderado,Café,Aprender algo novo
2020-07-29.csv,10141956,7/29/2020,Feminino,4/3/1975,peixe,frio,Água,Pintar quadros
2020-07-29.csv,10142173,7/29/2020,Masculino,7/27/1980,gato,moderado,refrigerante,Pintar quadros
2020-07-29.csv,10142238,7/29/2020,Masculino,4/11/1977,peixe,moderado,refrigerante,Pintar quadros
2020-07-29.csv,10142551,7/29/2020,Masculino,7/5/1953,tartaruga,quente,Café,Ler livros
2020-07-29.csv,10142779,7/29/2020,Masculino,1/19/1967,cachorro,quente,Cerveja,Assistir TV
2020-07-29.csv,10143261,7/29/2020,Masculino,9/9/1978,peixe,quente,Chá,Aprender algo novo
2020-07-30.csv,10141896,7/30/2020,Feminino,4/12/1970,tartaruga,moderado,Vinho,Ler livros
2020-07-30.csv,10141905,7/30/2020,Feminino,11/9/1977,tartaruga,moderado,Cerveja,Praticar esporte
2020-07-30.csv,10142142,7/30/2020,Masculino,5/30/1984,cachorro,moderado,Cerveja,Escrever
2020-07-30.csv,10142216,7/30/2020,Masculino,10/22/1996,gato,moderado,Cerveja,Escutar música
2020-07-30.csv,10142423,7/30/2020,Masculino,1/11/1982,cachorro,moderado,Chá,Ler livros
2020-07-30.csv,10142611,7/30/2020,Feminino,1/22/1956,peixe,frio,refrigerante,Pintar quadros
2020-07-30.csv,10143338,7/30/2020,Feminino,5/29/1968,peixe,frio,Cerveja,Escrever
2020-07-30.csv,10143548,7/30/2020,Masculino,12/7/1958,tartaruga,quente,Água,Dormir
2020-07-31.csv,10141584,7/31/2020,Feminino,11/27/1963,cachorro,quente,refrigerante,Praticar esporte
2020-07-31.csv,10141628,7/31/2020,Feminino,3/23/1976,cachorro,quente,Cerveja,Escutar música
2020-07-31.csv,10141781,7/31/2020,Feminino,3/17/1956,gato,moderado,Café,Praticar esporte
2020-07-31.csv,10142555,7/31/2020,Masculino,9/5/1954,gato,moderado,Vinho,Praticar esporte
2020-07-31.csv,10142833,7/31/2020,Masculino,10/23/1978,gato,moderado,Cerveja,Dormir
2020-07-31.csv,10142988,7/31/2020,Masculino,1/23/1951,tartaruga,moderado,Café,Assistir TV
2020-07-31.csv,10143071,7/31/2020,Masculino,1/26/1984,gato,moderado,Chá,Assistir TV
2020-07-31.csv,10143124,7/31/2020,Feminino,11/22/1990,gato,frio,Chá,Assistir TV
2020-08-01.csv,10141592,8/1/2020,Feminino,1/4/1964,gato,moderado,refrigerante,Praticar esporte
2020-08-01.csv,10141675,8/1/2020,Feminino,9/12/1999,peixe,frio,refrigerante,Pintar quadros
2020-08-01.csv,10142394,8/1/2020,Masculino,9/21/1980,peixe,moderado,Vinho,Aprender algo novo
2020-08-01.csv,10142571,8/1/2020,Masculino,2/18/1970,cachorro,frio,Café,Escrever
2020-08-01.csv,10142761,8/1/2020,Masculino,12/16/1964,cachorro,moderado,Café,Ler livros
2020-08-01.csv,10142964,8/1/2020,Masculino,12/1/1972,gato,frio,Vinho,Aprender algo novo
2020-08-01.csv,10143313,8/1/2020,Feminino,12/29/1976,gato,frio,Água,Dormir
2020-08-01.csv,10143490,8/1/2020,Masculino,5/3/1958,gato,moderado,Água,Praticar esporte
2020-08-02.csv,10142421,8/2/2020,Masculino,9/5/1976,peixe,moderado,refrigerante,Aprender algo novo
2020-08-02.csv,10142871,8/2/2020,Masculino,8/1/1980,cachorro,moderado,Cerveja,Dormir
2020-08-02.csv,10143002,8/2/2020,Masculino,8/27/1964,gato,moderado,Vinho,Escutar música
2020-08-02.csv,10143095,8/2/2020,Masculino,2/6/1978,cachorro,frio,Chá,Praticar esporte
2020-08-02.csv,10143237,8/2/2020,Masculino,12/15/1955,gato,quente,Chá,Pintar quadros
2020-08-03.csv,10142209,8/3/2020,Masculino,5/11/1981,cachorro,quente,Cerveja,Praticar esporte
2020-08-03.csv,10142569,8/3/2020,Masculino,5/5/1953,peixe,quente,Café,Pintar quadros
2020-08-03.csv,10142702,8/3/2020,Masculino,7/18/1984,gato,moderado,refrigerante,Aprender algo novo
2020-08-03.csv,10143267,8/3/2020,Masculino,1/9/1971,cachorro,quente,Chá,Aprender algo novo
2020-08-03.csv,10143302,8/3/2020,Feminino,12/28/1974,gato,moderado,refrigerante,Pintar quadros
2020-08-04.csv,10141533,8/4/2020,Feminino,7/11/1956,gato,frio,Chá,Escrever
2020-08-04.csv,10141687,8/4/2020,Masculino,1/14/1964,gato,frio,Café,Assistir TV
2020-08-04.csv,10142657,8/4/2020,Masculino,1/27/1989,tartaruga,quente,Água,Dormir
2020-08-05.csv,10141541,8/5/2020,Masculino,12/2/1987,cachorro,frio,Água,Dormir
2020-08-05.csv,10141754,8/5/2020,Masculino,1/25/1956,gato,moderado,refrigerante,Escrever
2020-08-05.csv,10142250,8/5/2020,Masculino,4/11/1989,cachorro,quente,Café,Escutar música
2020-08-05.csv,10142672,8/5/2020,Masculino,3/7/1961,gato,moderado,refrigerante,Escrever
2020-08-05.csv,10143187,8/5/2020,Masculino,8/31/1952,peixe,quente,refrigerante,Escrever
2020-08-05.csv,10143293,8/5/2020,Masculino,5/18/1984,tartaruga,frio,Chá,Assistir TV
2020-08-06.csv,10141709,8/6/2020,Feminino,8/14/1987,tartaruga,moderado,Cerveja,Dormir
2020-08-06.csv,10142193,8/6/2020,Masculino,4/22/1988,gato,moderado,refrigerante,Escutar música
2020-08-06.csv,10142717,8/6/2020,Masculino,1/26/1977,gato,quente,Cerveja,Praticar esporte
2020-08-06.csv,10143283,8/6/2020,Feminino,12/13/1978,gato,frio,Chá,Assistir TV
2020-08-06.csv,10143497,8/6/2020,Masculino,12/11/1954,gato,quente,Café,Dormir
2020-08-06.csv,10143612,8/6/2020,Masculino,1/14/1961,gato,frio,Água,Praticar esporte
2020-08-07.csv,10141702,8/7/2020,Feminino,5/23/1982,tartaruga,frio,Chá,Escrever
2020-08-07.csv,10141753,8/7/2020,Masculino,1/10/1978,gato,moderado,Café,Praticar esporte
2020-08-07.csv,10142123,8/7/2020,Feminino,5/27/1988,gato,quente,refrigerante,Praticar esporte
2020-08-07.csv,10142202,8/7/2020,Masculino,10/22/1999,peixe,quente,Chá,Dormir
2020-08-07.csv,10142607,8/7/2020,Feminino,10/10/1963,tartaruga,frio,Água,Escutar música
2020-08-08.csv,10141555,8/8/2020,Feminino,11/13/1966,peixe,moderado,Cerveja,Ler livros
2020-08-08.csv,10141689,8/8/2020,Feminino,8/28/1961,gato,frio,Água,Dormir
2020-08-08.csv,10141722,8/8/2020,Feminino,4/24/1961,tartaruga,frio,Cerveja,Aprender algo novo
2020-08-08.csv,10142274,8/8/2020,Masculino,10/30/1988,peixe,frio,Vinho,Ler livros
2020-08-08.csv,10142287,8/8/2020,Masculino,4/8/1958,cachorro,moderado,Vinho,Pintar quadros
2020-08-08.csv,10142358,8/8/2020,Masculino,4/11/1980,gato,moderado,refrigerante,Praticar esporte
2020-08-08.csv,10142760,8/8/2020,Masculino,9/14/1952,gato,moderado,Café,Assistir TV
2020-08-08.csv,10143280,8/8/2020,Feminino,1/22/1991,gato,quente,Chá,Praticar esporte
2020-08-08.csv,10143358,8/8/2020,Feminino,7/30/1994,peixe,quente,Cerveja,Dormir
2020-08-08.csv,10143390,8/8/2020,Masculino,11/2/1981,gato,quente,Café,Aprender algo novo
2020-08-08.csv,10143555,8/8/2020,Feminino,3/4/1950,peixe,quente,Água,Dormir
2020-08-08.csv,10143557,8/8/2020,Feminino,8/13/1960,tartaruga,frio,Vinho,Praticar esporte
2020-08-08.csv,10143623,8/8/2020,Masculino,7/16/1975,gato,moderado,refrigerante,Praticar esporte
2020-08-09.csv,10141508,8/9/2020,Masculino,9/23/1957,peixe,moderado,Chá,Assistir TV
2020-08-09.csv,10141817,8/9/2020,Feminino,1/1/1956,tartaruga,frio,Café,Escutar música
2020-08-09.csv,10142030,8/9/2020,Feminino,11/29/1997,gato,frio,Água,Escrever
2020-08-09.csv,10142178,8/9/2020,Masculino,3/9/1997,cachorro,frio,Água,Escutar música
2020-08-09.csv,10143005,8/9/2020,Masculino,8/17/1974,tartaruga,quente,Água,Ler livros
2020-08-09.csv,10143564,8/9/2020,Feminino,4/20/1996,gato,frio,Cerveja,Escrever
2020-08-10.csv,10142037,8/10/2020,Feminino,8/18/1977,gato,moderado,Cerveja,Ler livros
2020-08-10.csv,10142592,8/10/2020,Masculino,9/5/1964,tartaruga,quente,Água,Aprender algo novo
2020-08-10.csv,10143378,8/10/2020,Masculino,4/26/1970,cachorro,moderado,Água,Escrever
2020-08-10.csv,10143442,8/10/2020,Feminino,11/18/1970,cachorro,quente,Vinho,Dormir
2020-08-11.csv,10142097,8/11/2020,Feminino,12/29/1962,cachorro,quente,Café,Praticar esporte
2020-08-11.csv,10142701,8/11/2020,Masculino,11/3/1954,gato,quente,Vinho,Ler livros
2020-08-11.csv,10142823,8/11/2020,Masculino,10/18/1981,cachorro,moderado,Café,Pintar quadros
2020-08-11.csv,10143360,8/11/2020,Masculino,1/21/1957,gato,frio,Cerveja,Dormir
2020-08-11.csv,10143364,8/11/2020,Masculino,2/7/1997,tartaruga,moderado,Café,Praticar esporte
2020-08-11.csv,10143434,8/11/2020,Feminino,3/2/1994,gato,quente,Cerveja,Escutar música
2020-08-12.csv,10141624,8/12/2020,Feminino,3/20/1966,cachorro,frio,Chá,Escutar música
2020-08-12.csv,10141638,8/12/2020,Feminino,7/3/1993,gato,frio,Café,Pintar quadros
2020-08-12.csv,10141706,8/12/2020,Feminino,6/17/1989,tartaruga,moderado,Cerveja,Pintar quadros
2020-08-12.csv,10141795,8/12/2020,Feminino,9/25/1998,peixe,quente,Água,Escutar música
2020-08-12.csv,10141838,8/12/2020,Feminino,10/5/1981,gato,frio,refrigerante,Assistir TV
2020-08-12.csv,10142189,8/12/2020,Masculino,6/2/1963,gato,quente,Café,Praticar esporte
2020-08-12.csv,10143065,8/12/2020,Masculino,2/19/1989,gato,frio,refrigerante,Dormir
2020-08-12.csv,10143205,8/12/2020,Masculino,1/11/1968,tartaruga,frio,Café,Escrever
2020-08-13.csv,10141857,8/13/2020,Feminino,12/29/1989,cachorro,moderado,Vinho,Aprender algo novo
2020-08-13.csv,10141930,8/13/2020,Feminino,7/7/1986,gato,moderado,Café,Assistir TV
2020-08-13.csv,10142285,8/13/2020,Feminino,9/28/1958,gato,moderado,Vinho,Escrever
2020-08-13.csv,10143222,8/13/2020,Masculino,4/20/1962,gato,frio,Café,Aprender algo novo
2020-08-14.csv,10142148,8/14/2020,Feminino,4/2/1975,cachorro,moderado,Água,Aprender algo novo
2020-08-14.csv,10142539,8/14/2020,Masculino,9/7/1962,gato,frio,Cerveja,Escrever
2020-08-14.csv,10142847,8/14/2020,Masculino,10/25/1957,tartaruga,frio,Cerveja,Pintar quadros
2020-08-15.csv,10141823,8/15/2020,Feminino,8/22/1993,peixe,frio,Água,Escutar música
2020-08-15.csv,10141953,8/15/2020,Feminino,6/1/1966,peixe,moderado,Chá,Ler livros
2020-08-15.csv,10141988,8/15/2020,Feminino,7/6/1998,tartaruga,moderado,Cerveja,Praticar esporte
2020-08-15.csv,10142221,8/15/2020,Masculino,12/10/1954,tartaruga,quente,Água,Escrever
2020-08-15.csv,10142830,8/15/2020,Masculino,1/11/1957,gato,frio,refrigerante,Escutar música
2020-08-15.csv,10143494,8/15/2020,Masculino,6/29/1996,tartaruga,frio,Café,Pintar quadros
2020-08-15.csv,10143607,8/15/2020,Feminino,3/15/1999,gato,frio,Água,Aprender algo novo
2020-08-16.csv,10141599,8/16/2020,Feminino,5/9/1989,gato,frio,Vinho,Praticar esporte
2020-08-16.csv,10142255,8/16/2020,Masculino,5/25/1998,gato,frio,Água,Praticar esporte
2020-08-16.csv,10142467,8/16/2020,Masculino,4/29/1971,cachorro,frio,Água,Aprender algo novo
2020-08-16.csv,10142582,8/16/2020,Masculino,5/27/1972,cachorro,quente,Água,Praticar esporte
2020-08-16.csv,10142675,8/16/2020,Masculino,9/11/1977,tartaruga,quente,Vinho,Aprender algo novo
2020-08-16.csv,10143453,8/16/2020,Feminino,2/4/1973,peixe,moderado,Água,Pintar quadros
2020-08-17.csv,10141511,8/17/2020,Masculino,12/19/1995,gato,quente,Café,Assistir TV
2020-08-17.csv,10142034,8/17/2020,Feminino,11/14/1968,cachorro,moderado,Vinho,Dormir
2020-08-17.csv,10142909,8/17/2020,Masculino,8/22/1977,gato,frio,Vinho,Aprender algo novo
2020-08-18.csv,10142118,8/18/2020,Feminino,3/14/1954,tartaruga,moderado,Cerveja,Escutar música
2020-08-18.csv,10142724,8/18/2020,Masculino,10/13/1968,cachorro,frio,Vinho,Aprender algo novo
2020-08-18.csv,10142803,8/18/2020,Masculino,4/21/1956,gato,quente,Vinho,Ler livros
2020-08-18.csv,10142834,8/18/2020,Masculino,12/11/1998,gato,quente,Vinho,Pintar quadros
2020-08-18.csv,10143214,8/18/2020,Masculino,6/13/1989,gato,moderado,refrigerante,Escrever
2020-08-18.csv,10143588,8/18/2020,Feminino,3/15/1966,tartaruga,frio,Água,Praticar esporte
2020-08-19.csv,10141711,8/19/2020,Masculino,8/27/1952,gato,quente,Vinho,Aprender algo novo
2020-08-19.csv,10142038,8/19/2020,Feminino,1/29/1956,peixe,moderado,Cerveja,Escutar música
2020-08-19.csv,10142217,8/19/2020,Masculino,6/4/1956,gato,frio,Cerveja,Dormir
2020-08-19.csv,10142251,8/19/2020,Masculino,11/21/1951,gato,moderado,Café,Escrever
2020-08-19.csv,10142436,8/19/2020,Masculino,3/5/1971,tartaruga,moderado,Vinho,Assistir TV
2020-08-19.csv,10142719,8/19/2020,Masculino,6/20/1962,cachorro,moderado,Chá,Escrever
2020-08-19.csv,10142764,8/19/2020,Masculino,11/11/1994,gato,moderado,refrigerante,Pintar quadros
2020-08-20.csv,10141684,8/20/2020,Masculino,1/20/1980,tartaruga,quente,Chá,Escrever
2020-08-20.csv,10143053,8/20/2020,Masculino,7/2/1966,cachorro,moderado,Cerveja,Escrever
2020-08-21.csv,10141525,8/21/2020,Feminino,1/2/1984,peixe,moderado,Chá,Assistir TV
2020-08-21.csv,10141603,8/21/2020,Feminino,6/27/1994,gato,quente,Cerveja,Escutar música
2020-08-21.csv,10141619,8/21/2020,Feminino,1/26/1964,tartaruga,frio,Chá,Assistir TV
2020-08-21.csv,10142157,8/21/2020,Masculino,6/13/1957,gato,quente,Água,Praticar esporte
2020-08-21.csv,10142174,8/21/2020,Masculino,6/7/1979,gato,moderado,refrigerante,Assistir TV
2020-08-21.csv,10143099,8/21/2020,Masculino,8/20/1993,tartaruga,quente,Cerveja,Ler livros
2020-08-21.csv,10143162,8/21/2020,Feminino,7/6/1960,tartaruga,frio,Água,Praticar esporte
2020-08-21.csv,10143513,8/21/2020,Masculino,1/24/1989,gato,frio,Água,Ler livros
